session,t_ros,x,y,z,yaw_deg,nearest_dense_wp,nearest_distance_m
212633_wp0_relocalization,1786797063.203094482,-9.298978,-2.924665,-0.070503,15.714,0,1.4045
212633_wp0_relocalization,1786797063.303105831,-9.296799,-2.923591,-0.070352,15.693,0,1.4023
212633_wp0_relocalization,1786797063.404984951,-9.302380,-2.924133,-0.069121,15.668,0,1.4079
212633_wp0_relocalization,1786797063.503360271,-9.300141,-2.927400,-0.068753,15.699,0,1.4059
212633_wp0_relocalization,1786797063.603564024,-9.302938,-2.924247,-0.067232,15.695,0,1.4084
212633_wp0_relocalization,1786797063.704917908,-9.302819,-2.923698,-0.067479,15.696,0,1.4083
212633_wp0_relocalization,1786797063.804636955,-9.299133,-2.926242,-0.067755,15.717,0,1.4048
212633_wp0_relocalization,1786797063.904783487,-9.297743,-2.922571,-0.070102,15.691,0,1.4031
212633_wp0_relocalization,1786797064.002748489,-9.301449,-2.924742,-0.070598,15.689,0,1.4070
212633_wp0_relocalization,1786797064.102598429,-9.304585,-2.921610,-0.071349,15.660,0,1.4098
212633_wp0_relocalization,1786797064.204560757,-9.302755,-2.922747,-0.070672,15.652,0,1.4081
212633_wp0_relocalization,1786797064.304883718,-9.302627,-2.922010,-0.071111,15.695,0,1.4079
212633_wp0_relocalization,1786797064.404844284,-9.301844,-2.923616,-0.068432,15.686,0,1.4073
212633_wp0_relocalization,1786797064.504626751,-9.299959,-2.927433,-0.069064,15.694,0,1.4057
212633_wp0_relocalization,1786797064.602892637,-9.301277,-2.923741,-0.067633,15.668,0,1.4067
212633_wp0_relocalization,1786797064.702480078,-9.301967,-2.924201,-0.069089,15.683,0,1.4075
212633_wp0_relocalization,1786797064.804687500,-9.304202,-2.928193,-0.070145,15.694,0,1.4100
212633_wp0_relocalization,1786797064.904772520,-9.306954,-2.924708,-0.070174,15.672,0,1.4125
212633_wp0_relocalization,1786797065.003146648,-9.303830,-2.922221,-0.072378,15.684,0,1.4091
212633_wp0_relocalization,1786797065.104889154,-9.300242,-2.923058,-0.073369,15.690,0,1.4056
212633_wp0_relocalization,1786797065.204825163,-9.303083,-2.924764,-0.070474,15.714,0,1.4086
212633_wp0_relocalization,1786797065.304811954,-9.305852,-2.922824,-0.067057,15.681,0,1.4112
212633_wp0_relocalization,1786797065.402500391,-9.305212,-2.921394,-0.067792,15.673,0,1.4104
212633_wp0_relocalization,1786797065.503233433,-9.298701,-2.922405,-0.070051,15.678,0,1.4040
212633_wp0_relocalization,1786797065.602969408,-9.299073,-2.922841,-0.069748,15.695,0,1.4045
212633_wp0_relocalization,1786797065.704481840,-9.300213,-2.923498,-0.068475,15.667,0,1.4056
212633_wp0_relocalization,1786797065.803281546,-9.299074,-2.923425,-0.071511,15.687,0,1.4045
212633_wp0_relocalization,1786797065.902803659,-9.301351,-2.924880,-0.070164,15.721,0,1.4069
212633_wp0_relocalization,1786797066.004459381,-9.296971,-2.925430,-0.071605,15.700,0,1.4026
212633_wp0_relocalization,1786797066.102842331,-9.295980,-2.925355,-0.071566,15.708,0,1.4016
212633_wp0_relocalization,1786797066.203148127,-9.293115,-2.925321,-0.073426,15.678,0,1.3987
212633_wp0_relocalization,1786797066.304927588,-9.294065,-2.923681,-0.073323,15.671,0,1.3995
212633_wp0_relocalization,1786797066.402706861,-9.296042,-2.921927,-0.069443,15.689,0,1.4014
212633_wp0_relocalization,1786797066.504872322,-9.301200,-2.921644,-0.069288,15.692,0,1.4065
212633_wp0_relocalization,1786797066.604174137,-9.304851,-2.929138,-0.068103,15.714,0,1.4108
212633_wp0_relocalization,1786797066.704885960,-9.306737,-2.929155,-0.068567,15.703,0,1.4127
212633_wp0_relocalization,1786797066.804284811,-9.302872,-2.929396,-0.071321,15.681,0,1.4088
212633_wp0_relocalization,1786797066.904392481,-9.303014,-2.927821,-0.069922,15.680,0,1.4088
212633_wp0_relocalization,1786797067.004548550,-9.299627,-2.925688,-0.066959,15.687,0,1.4053
212633_wp0_relocalization,1786797067.104765892,-9.294349,-2.925143,-0.067932,15.706,0,1.4000
212633_wp0_relocalization,1786797067.202954769,-9.295530,-2.926475,-0.068755,15.701,0,1.4012
212633_wp0_relocalization,1786797067.304724693,-9.294229,-2.929248,-0.071275,15.729,0,1.4002
212633_wp0_relocalization,1786797067.402901649,-9.297768,-2.926453,-0.074178,15.675,0,1.4035
212633_wp0_relocalization,1786797067.503327370,-9.301384,-2.925002,-0.071978,15.700,0,1.4069
212633_wp0_relocalization,1786797067.604501009,-9.306728,-2.927293,-0.069571,15.724,0,1.4125
212633_wp0_relocalization,1786797067.703101873,-9.307874,-2.927923,-0.068240,15.704,0,1.4137
212633_wp0_relocalization,1786797067.804688454,-9.305705,-2.926729,-0.064990,15.700,0,1.4114
212633_wp0_relocalization,1786797067.903041840,-9.304647,-2.925805,-0.067500,15.705,0,1.4103
212633_wp0_relocalization,1786797068.002916574,-9.301108,-2.924553,-0.068839,15.680,0,1.4066
212633_wp0_relocalization,1786797068.102685928,-9.302040,-2.922083,-0.069427,15.672,0,1.4073
212633_wp0_relocalization,1786797068.202895880,-9.298036,-2.920399,-0.071922,15.671,0,1.4032
212633_wp0_relocalization,1786797068.304833174,-9.296430,-2.921537,-0.072940,15.733,0,1.4017
212633_wp0_relocalization,1786797068.402968884,-9.293846,-2.922302,-0.073976,15.690,0,1.3992
212633_wp0_relocalization,1786797068.504976034,-9.294162,-2.922569,-0.073100,15.678,0,1.3995
212633_wp0_relocalization,1786797068.604655743,-9.297227,-2.927562,-0.073904,15.689,0,1.4030
212633_wp0_relocalization,1786797068.704825640,-9.300857,-2.925207,-0.072430,15.671,0,1.4064
212633_wp0_relocalization,1786797068.804671049,-9.305727,-2.925363,-0.070606,15.674,0,1.4113
212633_wp0_relocalization,1786797068.904997349,-9.303882,-2.923109,-0.072405,15.683,0,1.4093
212633_wp0_relocalization,1786797069.003550291,-9.300445,-2.924270,-0.072709,15.734,0,1.4059
212633_wp0_relocalization,1786797069.102852106,-9.299190,-2.926543,-0.071558,15.692,0,1.4049
212633_wp0_relocalization,1786797069.203026772,-9.295505,-2.923620,-0.069052,15.693,0,1.4010
212633_wp0_relocalization,1786797069.302913904,-9.296865,-2.925022,-0.069273,15.718,0,1.4024
212633_wp0_relocalization,1786797069.403177977,-9.293800,-2.923739,-0.070985,15.707,0,1.3993
212633_wp0_relocalization,1786797069.504761219,-9.296728,-2.923627,-0.070450,15.695,0,1.4022
212633_wp0_relocalization,1786797069.605071068,-9.300574,-2.921649,-0.068148,15.696,0,1.4058
212633_wp0_relocalization,1786797069.703027725,-9.303084,-2.921675,-0.069057,15.707,0,1.4083
212633_wp0_relocalization,1786797069.803134680,-9.303206,-2.920198,-0.069701,15.683,0,1.4083
212633_wp0_relocalization,1786797069.905054331,-9.302209,-2.919832,-0.070093,15.683,0,1.4073
212633_wp0_relocalization,1786797070.004725218,-9.300392,-2.920969,-0.070564,15.714,0,1.4056
212633_wp0_relocalization,1786797070.107595205,-9.300950,-2.923029,-0.070982,15.693,0,1.4063
212633_wp0_relocalization,1786797070.203013420,-9.300715,-2.923911,-0.068477,15.709,0,1.4062
212633_wp0_relocalization,1786797070.303193331,-9.301115,-2.925153,-0.068194,15.699,0,1.4067
212633_wp0_relocalization,1786797070.404875278,-9.298519,-2.930541,-0.069140,15.729,0,1.4046
212633_wp0_relocalization,1786797070.503715277,-9.296158,-2.928468,-0.071875,15.708,0,1.4021
212633_wp0_relocalization,1786797070.607763767,-9.299267,-2.925504,-0.069888,15.699,0,1.4049
212633_wp0_relocalization,1786797070.703485012,-9.299579,-2.926730,-0.068404,15.728,0,1.4053
212633_wp0_relocalization,1786797070.803055286,-9.298273,-2.928849,-0.069953,15.715,0,1.4042
212633_wp0_relocalization,1786797070.902970791,-9.302918,-2.926007,-0.071301,15.714,0,1.4086
212633_wp0_relocalization,1786797071.005072832,-9.306306,-2.922216,-0.072651,15.695,0,1.4116
212633_wp0_relocalization,1786797071.103113174,-9.304525,-2.924038,-0.072190,15.667,0,1.4100
212633_wp0_relocalization,1786797071.204452753,-9.302775,-2.926157,-0.070778,15.709,0,1.4084
212633_wp0_relocalization,1786797071.303209066,-9.301796,-2.926008,-0.071642,15.697,0,1.4074
212633_wp0_relocalization,1786797071.404796600,-9.295463,-2.923772,-0.069829,15.684,0,1.4009
212633_wp0_relocalization,1786797071.503429413,-9.298173,-2.924579,-0.070743,15.675,0,1.4037
212633_wp0_relocalization,1786797071.602992296,-9.294559,-2.923532,-0.069084,15.717,0,1.4000
212633_wp0_relocalization,1786797071.702907085,-9.293490,-2.922360,-0.068102,15.715,0,1.3989
212633_wp0_relocalization,1786797071.802947044,-9.292696,-2.923243,-0.066538,15.707,0,1.3981
212633_wp0_relocalization,1786797071.903402805,-9.296430,-2.922570,-0.068238,15.665,0,1.4018
212633_wp0_relocalization,1786797072.003053904,-9.299922,-2.919878,-0.069417,15.684,0,1.4050
212633_wp0_relocalization,1786797072.103146315,-9.297296,-2.919025,-0.069488,15.652,0,1.4024
212633_wp0_relocalization,1786797072.205304623,-9.305189,-2.918126,-0.069906,15.665,0,1.4101
212633_wp0_relocalization,1786797072.304785490,-9.305205,-2.924405,-0.072160,15.687,0,1.4107
212633_wp0_relocalization,1786797072.403301716,-9.307547,-2.926484,-0.072745,15.703,0,1.4132
212633_wp0_relocalization,1786797072.503042459,-9.301085,-2.932540,-0.072893,15.721,0,1.4073
212633_wp0_relocalization,1786797072.603136778,-9.302049,-2.931455,-0.072868,15.684,0,1.4082
212633_wp0_relocalization,1786797072.703103065,-9.300974,-2.930137,-0.073658,15.690,0,1.4070
212633_wp0_relocalization,1786797072.803373814,-9.296147,-2.928218,-0.073840,15.677,0,1.4020
212633_wp0_relocalization,1786797072.903522968,-9.299526,-2.925790,-0.070591,15.667,0,1.4052
212633_wp0_relocalization,1786797073.003086329,-9.301418,-2.923203,-0.070208,15.694,0,1.4068
212633_wp0_relocalization,1786797073.105010271,-9.300231,-2.923366,-0.070117,15.675,0,1.4057
212633_wp0_relocalization,1786797073.203343630,-9.296877,-2.926516,-0.069597,15.722,0,1.4026
212633_wp0_relocalization,1786797073.304793596,-9.297636,-2.928468,-0.068411,15.680,0,1.4035
212633_wp0_relocalization,1786797073.404943466,-9.298075,-2.929314,-0.066371,15.703,0,1.4040
212633_wp0_relocalization,1786797073.503131151,-9.296901,-2.929784,-0.066334,15.705,0,1.4029
212633_wp0_relocalization,1786797073.603315592,-9.300166,-2.926021,-0.069049,15.651,0,1.4058
212633_wp0_relocalization,1786797073.703283787,-9.297777,-2.924140,-0.071454,15.676,0,1.4033
212633_wp0_relocalization,1786797073.805131912,-9.301656,-2.927688,-0.072961,15.684,0,1.4075
212633_wp0_relocalization,1786797073.902949572,-9.301830,-2.928980,-0.071378,15.692,0,1.4078
212633_wp0_relocalization,1786797074.004881144,-9.303211,-2.926700,-0.072336,15.666,0,1.4089
212633_wp0_relocalization,1786797074.103112698,-9.298687,-2.928652,-0.072088,15.689,0,1.4046
212633_wp0_relocalization,1786797074.203074932,-9.295803,-2.922746,-0.072977,15.673,0,1.4012
212633_wp0_relocalization,1786797074.303097010,-9.297213,-2.921125,-0.071008,15.653,0,1.4025
212633_wp0_relocalization,1786797074.403203011,-9.301897,-2.917981,-0.071482,15.658,0,1.4069
212633_wp0_relocalization,1786797074.503048897,-9.304235,-2.923431,-0.071379,15.667,0,1.4096
212633_wp0_relocalization,1786797074.603568077,-9.304311,-2.925627,-0.069856,15.695,0,1.4099
212633_wp0_relocalization,1786797074.703047037,-9.302630,-2.922310,-0.067990,15.679,0,1.4080
212633_wp0_relocalization,1786797074.804943085,-9.300351,-2.923663,-0.067470,15.679,0,1.4058
212633_wp0_relocalization,1786797074.903408051,-9.296845,-2.927611,-0.069042,15.706,0,1.4027
212633_wp0_relocalization,1786797075.003545761,-9.296864,-2.924927,-0.068180,15.700,0,1.4024
212633_wp0_relocalization,1786797075.103136301,-9.296092,-2.921002,-0.067829,15.699,0,1.4013
212633_wp0_relocalization,1786797075.203234673,-9.294568,-2.922573,-0.068677,15.678,0,1.3999
212633_wp0_relocalization,1786797075.303191185,-9.301561,-2.921152,-0.068580,15.682,0,1.4068
212633_wp0_relocalization,1786797075.403328180,-9.300156,-2.925015,-0.070467,15.714,0,1.4057
212633_wp0_relocalization,1786797075.503648043,-9.302459,-2.920699,-0.070463,15.651,0,1.4076
212633_wp0_relocalization,1786797075.602866888,-9.303372,-2.921648,-0.072402,15.665,0,1.4086
212633_wp0_relocalization,1786797075.703716040,-9.300987,-2.921883,-0.072925,15.667,0,1.4063
212633_wp0_relocalization,1786797075.802735329,-9.300798,-2.923315,-0.073249,15.674,0,1.4062
212633_wp0_relocalization,1786797075.903545141,-9.295510,-2.925919,-0.073043,15.689,0,1.4012
212633_wp0_relocalization,1786797076.003257036,-9.292456,-2.928180,-0.073257,15.684,0,1.3983
212633_wp0_relocalization,1786797076.104673862,-9.295848,-2.926646,-0.073795,15.704,0,1.4016
212633_wp0_relocalization,1786797076.203155756,-9.292474,-2.927098,-0.073058,15.704,0,1.3983
212633_wp0_relocalization,1786797076.303313971,-9.299194,-2.930895,-0.071347,15.712,0,1.4053
212633_wp0_relocalization,1786797076.403453112,-9.300812,-2.930641,-0.071364,15.689,0,1.4069
212633_wp0_relocalization,1786797076.505311251,-9.303555,-2.927543,-0.071964,15.681,0,1.4093
212633_wp0_relocalization,1786797076.603392363,-9.304511,-2.927065,-0.069450,15.712,0,1.4102
212633_wp0_relocalization,1786797076.703467607,-9.301961,-2.922882,-0.071642,15.670,0,1.4073
212633_wp0_relocalization,1786797076.804920197,-9.299481,-2.924915,-0.071511,15.700,0,1.4050
212633_wp0_relocalization,1786797076.904056072,-9.298437,-2.923143,-0.071139,15.663,0,1.4038
212633_wp0_relocalization,1786797077.004659176,-9.298924,-2.924725,-0.068937,15.678,0,1.4045
212633_wp0_relocalization,1786797077.104419470,-9.302963,-2.924092,-0.067566,15.660,0,1.4084
212633_wp0_relocalization,1786797077.203084469,-9.298497,-2.924360,-0.069622,15.684,0,1.4040
212633_wp0_relocalization,1786797077.303457022,-9.293078,-2.923608,-0.067805,15.695,0,1.3986
212633_wp0_relocalization,1786797077.403256178,-9.290674,-2.927399,-0.073361,15.697,0,1.3965
212633_wp0_relocalization,1786797077.504760504,-9.292609,-2.927448,-0.072085,15.697,0,1.3984
212633_wp0_relocalization,1786797077.603124857,-9.292893,-2.927211,-0.071141,15.701,0,1.3987
212633_wp0_relocalization,1786797077.703150272,-9.297749,-2.928455,-0.068454,15.707,0,1.4036
212633_wp0_relocalization,1786797077.803529024,-9.301372,-2.927160,-0.069398,15.669,0,1.4071
212633_wp0_relocalization,1786797077.905104399,-9.307172,-2.922420,-0.070512,15.629,0,1.4125
212633_wp0_relocalization,1786797078.003107786,-9.303128,-2.923274,-0.070145,15.684,0,1.4085
212633_wp0_relocalization,1786797078.105472565,-9.301731,-2.925130,-0.070154,15.686,0,1.4073
212633_wp0_relocalization,1786797078.203208208,-9.298518,-2.928184,-0.070746,15.707,0,1.4044
212633_wp0_relocalization,1786797078.303083658,-9.295474,-2.931402,-0.070917,15.712,0,1.4016
212633_wp0_relocalization,1786797078.403605223,-9.292832,-2.933338,-0.072184,15.704,0,1.3992
212633_wp0_relocalization,1786797078.503198385,-9.289810,-2.929035,-0.076102,15.703,0,1.3958
212633_wp0_relocalization,1786797078.603242159,-9.290869,-2.926044,-0.075094,15.675,0,1.3966
212633_wp0_relocalization,1786797078.703022480,-9.292833,-2.926426,-0.072569,15.709,0,1.3986
212633_wp0_relocalization,1786797078.803444386,-9.295125,-2.929243,-0.075083,15.698,0,1.4011
212633_wp0_relocalization,1786797078.903136730,-9.301570,-2.928420,-0.071340,15.699,0,1.4074
212633_wp0_relocalization,1786797079.003167391,-9.302567,-2.927082,-0.068339,15.680,0,1.4083
212633_wp0_relocalization,1786797079.103599072,-9.302989,-2.930031,-0.070262,15.691,0,1.4090
212633_wp0_relocalization,1786797079.203027487,-9.303575,-2.926751,-0.068195,15.677,0,1.4093
212633_wp0_relocalization,1786797079.303336382,-9.302188,-2.928402,-0.070231,15.687,0,1.4081
212633_wp0_relocalization,1786797079.403418064,-9.301866,-2.928799,-0.069381,15.676,0,1.4078
212633_wp0_relocalization,1786797079.503006935,-9.297133,-2.926545,-0.070415,15.672,0,1.4029
212633_wp0_relocalization,1786797079.603273869,-9.296629,-2.924692,-0.072433,15.650,0,1.4022
212633_wp0_relocalization,1786797079.705407381,-9.296380,-2.923056,-0.072023,15.711,0,1.4018
212633_wp0_relocalization,1786797079.803452969,-9.294342,-2.920736,-0.070573,15.686,0,1.3996
212633_wp0_relocalization,1786797079.905354977,-9.296165,-2.915628,-0.071159,15.674,0,1.4009
212633_wp0_relocalization,1786797080.004437923,-9.295875,-2.918097,-0.069969,15.676,0,1.4009
212633_wp0_relocalization,1786797080.103235245,-9.296587,-2.922424,-0.071414,15.693,0,1.4019
212633_wp0_relocalization,1786797080.203383207,-9.296972,-2.925670,-0.072141,15.666,0,1.4026
212633_wp0_relocalization,1786797080.303469419,-9.308047,-2.924192,-0.069056,15.659,0,1.4135
212633_wp0_relocalization,1786797080.403363705,-9.307653,-2.923639,-0.068094,15.690,0,1.4131
212633_wp0_relocalization,1786797080.503498554,-9.300982,-2.924611,-0.071608,15.655,0,1.4065
212633_wp0_relocalization,1786797080.603605747,-9.303375,-2.923374,-0.071647,15.695,0,1.4088
212633_wp0_relocalization,1786797080.704845428,-9.300990,-2.923075,-0.072702,15.691,0,1.4064
212633_wp0_relocalization,1786797080.803064823,-9.302347,-2.924734,-0.071781,15.696,0,1.4079
212633_wp0_relocalization,1786797080.903332233,-9.305182,-2.922893,-0.071427,15.683,0,1.4105
212633_wp0_relocalization,1786797081.003269911,-9.302376,-2.921187,-0.070619,15.653,0,1.4076
212633_wp0_relocalization,1786797081.103459835,-9.305721,-2.922697,-0.071485,15.667,0,1.4111
212633_wp0_relocalization,1786797081.203489542,-9.305178,-2.924136,-0.071480,15.678,0,1.4107
212633_wp0_relocalization,1786797081.305350065,-9.304246,-2.922855,-0.068539,15.678,0,1.4096
212633_wp0_relocalization,1786797081.403250933,-9.296586,-2.919593,-0.069249,15.673,0,1.4017
212633_wp0_relocalization,1786797081.503497601,-9.291992,-2.923938,-0.070651,15.671,0,1.3975
212633_wp0_relocalization,1786797081.603713751,-9.296334,-2.921074,-0.070134,15.661,0,1.4016
212633_wp0_relocalization,1786797081.705326557,-9.299671,-2.924498,-0.069517,15.680,0,1.4052
212633_wp0_relocalization,1786797081.805096388,-9.299675,-2.924067,-0.069344,15.694,0,1.4052
212633_wp0_relocalization,1786797081.903271914,-9.300605,-2.927939,-0.073419,15.676,0,1.4064
212633_wp0_relocalization,1786797082.005234957,-9.302561,-2.926008,-0.072137,15.675,0,1.4082
212633_wp0_relocalization,1786797082.103664875,-9.302961,-2.925821,-0.071244,15.668,0,1.4086
212633_wp0_relocalization,1786797082.205276966,-9.301244,-2.928542,-0.072132,15.684,0,1.4071
212633_wp0_relocalization,1786797082.305321217,-9.298976,-2.929108,-0.067287,15.708,0,1.4049
212633_wp0_relocalization,1786797082.403554201,-9.299268,-2.927491,-0.066007,15.712,0,1.4051
212633_wp0_relocalization,1786797082.504790068,-9.299403,-2.931022,-0.068731,15.717,0,1.4055
212633_wp0_relocalization,1786797082.603723049,-9.298878,-2.931493,-0.072349,15.699,0,1.4050
212633_wp0_relocalization,1786797082.705123901,-9.298318,-2.926474,-0.072920,15.682,0,1.4040
212633_wp0_relocalization,1786797082.803515434,-9.294325,-2.924803,-0.073235,15.718,0,1.3999
212633_wp0_relocalization,1786797082.903334141,-9.295392,-2.922372,-0.071892,15.693,0,1.4007
212633_wp0_relocalization,1786797083.005231380,-9.292526,-2.924158,-0.069404,15.699,0,1.3981
212633_wp0_relocalization,1786797083.104223490,-9.296908,-2.922929,-0.065435,15.685,0,1.4023
212633_wp0_relocalization,1786797083.204915285,-9.300231,-2.926108,-0.066608,15.703,0,1.4059
212633_wp0_relocalization,1786797083.303549051,-9.304133,-2.923592,-0.067415,15.669,0,1.4096
212633_wp0_relocalization,1786797083.403281927,-9.305613,-2.922118,-0.069269,15.650,0,1.4109
212633_wp0_relocalization,1786797083.504948139,-9.304855,-2.923315,-0.070650,15.703,0,1.4103
212633_wp0_relocalization,1786797083.605227947,-9.301313,-2.928003,-0.069689,15.681,0,1.4071
